date,A,AMZN,CAT,GDP,MSFT,NFLX,TSLA,XOM
2016-03-01,37.919267641345,579.04,65.217137198031,,50.420468034558,98.3,186.35,76.313685538788
2016-03-02,38.361446196375,580.21,65.490881152112,,50.775271632366,97.61,188.34,77.646921678861
2016-03-03,38.518665238163,577.49,67.728030018219,,50.199914446731,97.93,195.74,77.365252071803
2016-03-04,38.656231899728,575.14,68.756929707694,,49.893057281058,101.58,201.04,77.261973215882
2016-03-07,38.744667610734,562.8,70.578742919334,,48.934128638332,95.49,205.29,79.299383373598
2016-03-08,37.427958135756,560.26,67.709151124834,,49.528664396822,96.23,202.6,77.581198770547
2016-03-09,37.467262896203,559.47,67.841303378528,,50.669789481667,98.0,208.72,77.365252071803
2016-03-10,37.319870044526,558.93,67.359891597214,,49.912235853913,97.36,205.18,77.158694359961
2016-03-11,38.548143808498,569.61,68.719171920924,,50.890343069494,97.66,207.5,77.168083346863
2016-03-14,38.341793816151,573.37,68.653095794077,,50.986235933766,98.13,215.15,77.374641058705
2016-03-15,37.624481937992,577.02,68.379351839997,,51.388985963711,97.86,218.34,77.759589521684
2016-03-16,38.302489055704,574.27,70.172846711559,,52.117771732184,99.35,221.93,77.806534456193
2016-03-17,38.607100949169,559.44,71.645400395579,,52.415039611429,99.72,226.38,78.961379845129
2016-03-18,39.491458059229,552.08,71.239504187805,,51.293093099439,101.12,232.74,79.055269714148
2016-03-21,38.960843793193,553.98,71.635960948887,,51.647896697248,101.06,238.32,78.510708473837
2016-03-22,39.186846165764,560.48,71.315019761344,,51.84927171222,99.84,234.24,78.980157818933
2016-03-23,38.783972371181,569.63,69.549843229859,,51.753378847947,99.59,222.58,78.632765303562
2016-03-24,38.744667610734,582.95,71.069594147341,,51.983521722202,98.36,227.75,78.848712002306
2016-03-28,38.83310332174,579.87,71.097912487418,,51.341039531575,101.21,230.26,79.074047687952
2016-03-29,39.461979488894,593.86,71.749234309196,,52.462986043565,104.13,230.13,79.365106281912
2016-03-30,39.422674728447,598.69,72.221206643818,,52.789021782092,102.19,226.89,79.35571729501
2016-03-31,39.157367595429,593.64,72.249524983895,,52.961628937783,102.23,229.77,78.482541513131
2016-04-01,39.722373526856,598.5,72.485511151206,,53.28766467631,105.7,237.59,77.891035338311
2016-04-04,39.426746832287,593.19,71.475490355115,,53.153414666328,104.35,246.99,78.078815076349
2016-04-05,38.687680095866,586.14,71.022396913879,,52.319146747156,104.94,255.47,77.186861320667
2016-04-06,39.65339396479,602.08,71.003518020494,,52.856146787083,104.83,265.42,78.219649879878
2016-04-07,38.894618782064,591.43,70.012376117788,,52.223253882883,104.45,257.2,77.337085111097
2016-04-08,38.96359834413,594.6,70.182286158252,,52.184896737174,103.81,250.07,78.125760010859
2016-04-11,38.83549344315,595.93,70.44659066564,,52.079414586474,102.68,249.92,78.22903886678
2016-04-12,39.170537030328,603.17,71.834189329428,,52.405450325001,106.98,247.82,79.196104517677
2016-04-13,40.096834006643,614.82,74.694341677236,,53.07670037491,109.65,254.53,79.646775888969
2016-04-14,40.185522015013,620.75,74.618826103696,,53.086289661337,110.42,251.86,80.210115103084
2016-04-15,40.313626915993,625.89,74.732099464005,,53.364378967728,111.51,254.51,79.778221705596
2016-04-18,40.707795842084,635.35,74.807615037545,,54.141111168336,108.4,253.88,80.538729644651
2016-04-19,40.796483850455,627.9,75.883711960482,,54.073986163345,94.34,247.37,80.942456081434
2016-04-20,40.914734528282,632.99,75.270147925474,,53.306843249164,96.77,249.97,81.496406308647
2016-04-21,41.318757677526,631.0,74.977525078009,,53.489039691282,94.98,248.29,81.487017321745
2016-04-22,41.190652776546,620.5,74.653442208361,,49.653325120376,95.9,253.75,82.181802352487
2016-04-25,41.023130982957,626.2,73.195069294944,,49.969771572476,93.56,251.82,81.994022614449
2016-04-26,40.717650065236,616.88,74.014808318172,,49.327289381849,92.43,253.74,82.275692221506
2016-04-27,40.973859867196,606.57,74.996588776223,,48.847825060486,91.04,251.47,83.054978134365
2016-04-28,40.579690941104,602.0,74.110126809245,,47.850539272051,90.28,247.71,82.651251697583
2016-04-29,40.323481139145,659.59,74.081531261923,,47.821771412769,90.03,240.76,82.998644212954
2016-05-02,41.101964768175,683.85,74.19591345121,,48.531378608387,93.11,241.8,83.684040256794
2016-05-03,40.638816280018,671.32,72.78519978333,,47.735467834924,91.54,232.32,82.726363592798
2016-05-04,39.929312213054,670.9,70.764447772583,,47.821771412769,90.79,222.56,82.566750815466
2016-05-05,40.362898031754,659.09,69.382329652025,,47.88889641776,89.37,211.53,82.660640684485
2016-05-06,40.826046519912,673.95,69.925645051141,,48.320414306987,90.84,214.93,83.101923068875
2016-05-09,40.727504288389,679.75,67.466427981458,,48.013557141314,90.54,208.92,83.158256990286
2016-05-10,41.387737239592,703.07,69.11543787702,,48.924539351904,92.89,208.69,84.491493130359
2016-05-11,41.841031504597,713.23,69.039183084162,,48.953307211186,90.02,208.96,84.087766693576
2016-05-12,42.107095529708,717.93,68.343358099329,,49.39441438684,87.74,207.28,84.902038502567
2016-05-13,41.998699075033,709.92,66.789666694839,,48.982075070468,87.88,207.61,83.945742540845
2016-05-16,42.314034215906,710.66,67.390173188599,,49.701271552513,89.12,208.29,84.80735573408
2016-05-17,43.762605019292,695.27,67.723787907355,,48.780700055495,88.63,204.66,84.769482626685
2016-05-18,43.673917010922,697.45,67.285322848419,,49.070429020386,90.5,211.17,84.599053643408
2016-05-19,43.910418366576,698.52,66.179628351972,,48.597205044398,89.55,215.21,85.318642683911
2016-05-20,44.235607730602,702.8,66.599029712693,,48.886934009289,92.49,220.28,84.968316440508
2016-05-23,43.920272589729,696.75,67.10421771538,,48.31713371167,94.89,216.22,84.835760564626
2016-05-24,44.373566854734,704.2,67.761915303784,,49.823724329103,97.89,217.91,84.902038502567
2016-05-25,44.757881557673,708.35,69.172628971664,,50.335578833744,100.2,219.58,85.460666836642
2016-05-26,44.846569566043,714.91,68.705568365406,,50.113453293994,102.81,225.12,85.025126101601
2016-05-27,45.152050483764,712.24,68.591186176119,,50.528731477005,103.3,223.04,85.223959915424
2016-05-31,45.22103004583,722.79,69.11543787702,,51.185450464091,102.57,223.23,84.2866005074
2016-06-01,45.280155384744,719.44,68.886673498445,,51.040585981646,101.51,219.56,84.494902598072
2016-06-02,45.230884268982,728.24,70.17347312793,,50.683253591614,101.25,218.96,83.822654941812
2016-06-03,45.053508252241,725.54,71.526995701167,,50.016876972364,99.59,218.99,83.671162512232
2016-06-06,45.191467376373,726.73,72.842390877974,,50.345236465907,100.74,220.68,84.589585366559
2016-06-07,45.083070921698,723.74,73.214132993158,,50.316263569418,99.89,232.34,85.886739294835
2016-06-08,45.477239847789,726.64,74.453273377107,,50.25831777644,97.86,235.52,85.962485509625
2016-06-09,45.418114508876,727.65,73.547747711914,,49.852697225592,97.09,229.36,85.84886618744
2016-06-10,44.698756218759,717.91,72.470648762789,,49.71749037531,93.75,218.79,85.195555084878
2016-06-13,44.265170400059,715.24,71.708100834205,,48.423367665463,93.85,217.87,85.77311997265
2016-06-14,44.255316176906,719.3,71.355422417235,,48.123981068409,94.12,214.96,85.621627543071
2016-06-15,44.284878846363,714.26,71.555591248489,,47.988774218126,94.29,217.7,85.365984068155
2016-06-16,44.708610441911,717.51,71.47933645563,,48.664808469539,95.44,217.93,86.36962141412
2016-06-17,44.698756218759,706.39,72.375330271716,,48.4137100333,94.45,215.47,85.896207571684
2016-06-20,45.467385624637,714.01,72.851922727081,,48.355764240322,93.8,219.7,86.274938645633
2016-06-21,45.487094070942,715.82,72.909113821725,,49.437419042582,90.99,219.61,86.663137996431
2016-06-22,45.358989169962,710.6,72.851922727081,,49.244266399321,90.01,196.66,86.322280029877
2016-06-23,45.99951367486,722.08,74.558123717288,,50.13276855832,91.66,196.4,86.918781471347
2016-06-24,43.476832547876,698.96,69.6110940306,,48.123981068409,88.44,193.15,84.636926750803
2016-06-27,41.643947041551,691.36,68.038338927895,,46.771912565584,85.33,198.55,84.13510807782
2016-06-28,42.481556009495,707.95,69.124969726127,,47.747333414051,87.97,201.79,86.07610483181
2016-06-29,43.122080514394,715.6,70.754915923475,,48.809672951985,91.06,210.19,87.543687743363
2016-06-30,43.826657469782,715.62,72.260948082429,,49.418103778256,91.48,212.28,88.755627180001
2016-07-01,44.063771937608,725.68,72.870986425296,,49.408446146093,96.67,216.5,88.850309948488
2016-07-05,43.223991530725,728.1,70.897893660085,,49.418103778256,97.91,213.98,88.073911246892
2016-07-06,43.935334934202,737.61,71.326826869913,,49.62091405368,94.6,214.44,89.087016869706
2016-07-07,43.885936086738,736.57,71.536527550274,,49.62091405368,95.1,215.94,88.0171015858
2016-07-08,44.933191652968,745.81,73.747916543167,,50.509416212679,97.06,216.78,88.566261643026
2016-07-11,44.854153497027,753.78,74.157786054781,,50.789487545407,94.67,224.78,88.897651332732
2016-07-12,45.970567449706,748.21,76.064155876241,,51.388260739515,95.97,224.65,89.901288678697
2016-07-13,45.852010215793,742.63,75.95930553606,,51.677989704406,96.43,222.53,89.835010740756
2016-07-14,46.23732122601,741.2,76.31198395303,,51.900115244156,98.02,221.53,89.901288678697
2016-07-15,46.108884222604,735.44,76.922022295898,,51.861484715504,98.39,220.4,90.062249385125
2016-07-18,46.23732122601,736.07,76.817171955717,,52.112583151743,98.81,226.25,89.778201079663
2016-07-19,46.415157076879,739.95,76.740181555361,,51.272369153559,85.84,225.26,89.446811389958
2016-07-20,46.444796385357,745.72,76.692062555138,,53.995821423535,87.91,228.36,88.935524440126
2016-07-21,46.108884222604,744.43,77.000024156564,,53.889587469741,85.99,220.5,88.859778225337
2016-07-22,46.01996629717,744.86,76.393724753756,,54.633225146295,85.89,222.27,89.011270654916
2016-07-25,45.585256439489,739.61,75.729682550681,,54.787747260904,87.66,230.01,87.297512545296
2016-07-26,46.385517768401,735.59,79.636945368775,,54.816720157393,91.41,229.51,86.663137996431
2016-07-27,46.691790622676,736.67,80.936158374791,,54.2662351241,92.04,228.49,86.07610483181
2016-07-28,46.938784859994,752.61,79.800549969532,,54.285550388426,91.65,230.61,85.40385717555
2016-07-29,47.531571029558,758.81,79.646569168819,,54.739459100089,91.25,234.79,84.220322569459
2016-08-01,47.294456561733,767.74,78.86704136521,,54.642882778458,94.37,230.01,81.294625023201
2016-08-02,46.612752466734,760.58,78.183751562045,,54.642882778458,93.56,227.2,82.411881691351
2016-08-03,46.523834541299,754.64,78.944031765566,,55.019530432817,93.1,225.79,82.837954149544
2016-08-04,46.266960534488,760.77,78.693812964407,,55.425150983664,93.44,230.61,82.828485872695
2016-08-05,46.919025321009,765.98,79.454093167928,,55.975636016957,97.03,230.03,82.904232087485
2016-08-08,46.662151314197,766.56,80.30098757185,,56.072212338588,95.11,226.16,83.879464602904
2016-08-09,46.879506243038,768.31,79.713935769131,,56.20741918887,93.99,229.08,83.98361564824
2016-08-10,46.938784859994,768.56,79.540707368329,,56.033581809936,93.93,225.65,82.525501013536
2016-08-11,47.551330568544,771.24,80.108511570958,,56.303995510501,95.89,224.91,82.821565187985
2016-08-12,47.561210338037,772.56,79.877540369889,,55.956320752631,96.59,225.61,83.900766856141
2016-08-15,47.857603422819,768.49,80.984277375014,,56.130158131566,95.31,225.59,83.862565027179
2016-08-16,47.699527110935,764.04,81.119010575638,,55.821113902349,95.12,223.61,83.967620056823
2016-08-17,47.847723653326,764.63,81.234496176173,,55.937731828329,96.37,223.24,84.149078744389
2016-08-18,46.158283070068,764.46,80.243244771582,,55.976604470322,96.16,223.51,84.913115323614
2016-08-19,47.047462324414,757.31,80.685939573632,,55.996040791318,95.87,225.0,83.853014569939
2016-08-22,47.007943246443,759.48,80.445344572518,,56.04463159381,95.26,222.93,84.034473257505
2016-08-23,47.245057714269,762.45,80.84954417439,,56.258431124773,95.94,224.84,83.776610912017
2016-08-24,46.138523531082,757.25,80.021897370557,,56.316740087763,95.18,222.62,84.063124629226
2016-08-25,46.691790622676,759.22,79.723559569176,,56.530539618726,97.32,220.96,83.528299023769
2016-08-26,46.751069239632,769.0,79.550331168374,,56.39448537175,97.58,219.99,83.346840336203
2016-08-29,47.047462324414,771.29,79.973778370335,,56.462512495238,97.3,215.2,83.8912163989
2016-08-30,46.573233388763,767.58,79.377102767572,,56.258431124773,97.45,211.34,83.58560176721
2016-08-31,46.415157076879,769.16,78.86704136521,,55.840550223345,97.45,212.01,83.222684392079
2016-09-01,46.425036846372,770.62,78.385851362981,,55.966886309824,97.38,200.77,82.936170674869
2016-09-02,46.434916615865,772.44,78.616822564051,,56.04463159381,97.38,197.78,83.490097194807
2016-09-06,46.385517768401,788.87,78.992150765789,,55.98632263082,100.09,202.83,84.588399777443
2016-09-07,46.543594080285,784.48,80.570453973098,,56.034913433312,99.15,201.71,84.273234688513
2016-09-08,46.45467615485,784.06,80.397225572295,,55.81139574185,99.66,197.36,85.046821724978
2016-09-09,44.340405483404,760.14,77.75068056004,,54.625780161055,96.5,194.47,82.936170674869
2016-09-12,45.199945429272,771.49,78.838169965076,,55.442105642914,99.05,198.3,83.365941250683
2016-09-13,44.36016502239,761.01,77.211747757544,,54.936761297002,96.09,196.05,81.379446144698
2016-09-14,44.320645944419,761.09,77.972027961065,,54.674370963547,97.01,196.41,80.796868253039
2016-09-15,44.893672574998,769.69,78.944031765566,,55.578159889891,97.34,200.42,81.255290200574
2016-09-16,44.25148755797,778.52,78.963279365655,,55.636468852881,99.48,205.4,80.252492190342
2016-09-19,44.409563869853,775.1,78.799674764898,,55.325487716934,98.06,206.34,80.061483045535
2016-09-20,45.160426351301,780.22,78.626446364095,,55.208869790955,98.25,204.64,78.829474061535
2016-09-21,45.486458744562,789.74,80.329858971983,,56.132095038295,94.88,205.22,79.555308811799
2016-09-22,46.108884222604,804.7,80.358730372117,,56.190404001285,95.83,206.43,79.784519785566
2016-09-23,46.049605605648,805.75,79.338607567393,,55.81139574185,95.94,207.45,79.698565670403
2016-09-26,46.010086527677,799.16,79.271240967081,,55.296333235439,94.56,208.99,79.326097838031
2016-09-27,46.138523531082,816.11,79.762054769354,,56.316740087763,97.07,205.81,79.498006068357
2016-09-28,46.612752466734,828.72,83.332484585888,,56.39448537175,97.48,206.27,82.993473418311
2016-09-29,45.852010215793,829.05,84.179378989809,,55.782241260355,96.67,200.7,82.573253299737
2016-09-30,46.637451890466,837.31,85.430472995603,,55.976604470322,98.55,204.03,83.356390793443
2016-10-03,46.68697137644,836.74,84.958906793419,,55.801677581352,102.63,213.7,83.136730276916
2016-10-04,46.3799505634,834.03,84.217874189988,,55.626750692382,102.34,211.41,82.372693697691
2016-10-05,46.696875273635,844.36,86.0560199985,,56.015477112315,106.28,208.46,83.088977990714
2016-10-06,46.845433731557,841.66,85.93091059792,,56.112658717298,105.07,201.0,83.127179819675
2016-10-07,46.924664909116,839.43,85.141758994266,,56.170967680288,104.82,196.61,82.840666102466
2016-10-10,47.231685722156,841.71,84.901163993152,,56.404203532248,103.33,200.95,84.464243833319
2016-10-11,45.250906283189,831.0,84.179378989809,,55.578159889891,100.59,200.1,83.795711826497
2016-10-12,45.033020544903,834.09,84.2852407903,,55.500414605904,99.5,201.51,83.213133934838
2016-10-13,44.725999731863,829.28,83.698188987581,,55.315769556436,100.23,200.24,82.668757872141
2016-10-14,44.646768554304,822.96,84.371854990701,,55.801677581352,101.47,196.51,82.64965695766
2016-10-17,44.716095834668,812.95,84.006150589007,,55.607314371386,99.8,193.96,82.64965695766
2016-10-18,45.003308853318,817.65,83.938783988695,,56.034913433312,118.79,199.1,82.869317474187
2016-10-19,45.577734890619,817.69,84.689440392171,,55.908577346834,121.87,203.56,83.2513357638
2016-10-20,45.607446582203,810.32,84.112012389497,,55.636468852881,123.35,199.1,83.289537592761
2016-10-21,45.132059516851,818.99,83.820732189603,,57.978545532976,127.5,200.09,82.726060615582
2016-10-24,45.409368638306,838.09,83.490614629723,,59.280779039751,127.33,202.76,83.003023875551
2016-10-25,43.091856694716,835.18,82.024504290254,,59.271060879252,126.51,202.34,82.821565187985
2016-10-26,42.953202133988,822.59,81.684677390378,,58.921207101313,126.97,202.24,83.174932105877
2016-10-27,42.963106031183,818.36,80.597231310772,,58.406144594902,126.47,204.01,83.012574332792
2016-10-28,42.804643676066,776.32,81.441943890466,,58.18262690344,126.57,199.97,80.968776483365
2016-10-31,43.151280077885,789.82,81.034151610614,,58.231217705932,124.87,197.73,79.574409726279
2016-11-01,43.072048900326,785.41,79.849612131043,,58.114599779952,123.3,190.79,79.88957481521
2016-11-02,42.844259264845,765.56,78.752456711441,,57.755027841514,122.34,188.02,79.698565670403
2016-11-03,43.240415152638,767.03,78.907806151385,,57.541228310551,122.14,187.42,79.89912527245
2016-11-04,43.894072367497,755.05,79.917577511019,,57.055320285635,122.03,190.56,79.813171157287
2016-11-07,45.270714077579,784.93,81.315722470511,,58.717125730848,124.58,193.21,81.608657118466
2016-11-08,45.181579002825,787.75,82.218691090184,,58.76571653334,124.34,194.94,82.191235010125
2016-11-09,45.49850371306,771.88,88.549180767888,,58.47417171839,122.19,190.06,83.096870467979
2016-11-10,46.578028507297,742.38,90.733782267096,,57.045602125137,115.42,185.35,83.867624049131
2016-11-11,45.924371292438,739.01,90.306571307251,,57.356583261083,114.78,188.56,82.538074121643
2016-11-14,44.894365984175,719.07,91.432854746843,,56.481948816234,113.38,181.45,82.162331750832
2016-11-15,44.963693264539,743.24,91.695006926748,,57.589819113043,113.59,183.77,83.64603239455
2016-11-16,45.736197245736,746.49,90.636688867131,,58.352857314303,115.19,183.93,82.615149479759
2016-11-17,45.49850371306,756.4,90.083256487332,,59.321328877441,115.03,188.66,82.11415965201
2016-11-18,44.607152965525,760.16,89.656045527487,,59.037635187228,115.21,185.02,82.162331750832
2016-11-21,44.537825685161,780.0,90.19976856729,,59.53654478036,117.96,184.52,83.328096542324
2016-11-22,44.032726928225,785.33,90.898841047036,,59.790890847447,118.04,191.17,83.511150517848
2016-11-23,44.220900974927,780.12,93.384432086135,,59.086547892437,117.69,193.14,83.742376592194
2016-11-25,44.458594507603,780.37,93.025186506265,,59.213720925981,117.41,196.65,83.935064987482
2016-11-28,43.180991769469,766.77,92.141636566586,,59.291981254315,116.93,196.12,83.308827702796
2016-11-29,44.052534722614,762.52,91.306633326888,,59.761543224321,117.51,189.57,82.759665776225
2016-11-30,43.557339862873,750.57,92.782453006353,,58.949592317852,117.0,189.4,84.108484543241
2016-12-01,42.794739778871,743.65,93.442688126114,,57.912642967422,117.22,181.88,84.050678024655
2016-12-02,43.606859348847,740.34,92.374660726501,,57.961555672631,120.81,181.47,83.857989629367
2016-12-05,44.102054208589,759.36,91.704716266744,,58.910462153685,119.16,186.8,84.281904099
2016-12-06,44.409075021628,764.72,92.452335446473,,58.646333545557,124.57,185.85,84.358979457116
2016-12-07,44.557633479551,770.42,94.50100618573,,60.035454373491,125.39,193.15,84.8503348651
2016-12-08,45.359849152332,767.33,93.471816146103,,59.683282895987,123.24,192.29,85.09119535921
2016-12-09,45.855044012074,768.66,92.753324986364,,60.622406835999,122.88,192.18,85.74633590319
2016-12-12,45.696581656957,760.12,92.316404686522,,60.818057656835,122.83,192.43,87.653951016542
2016-12-13,45.944179086827,774.34,93.229082646191,,61.61044348122,123.78,198.15,89.195458178846
2016-12-14,45.696581656957,768.82,91.015353126994,,61.316967249967,123.44,198.69,87.268574225965
2016-12-15,46.11254533914,761.0,91.782390986716,,61.219141839549,125.0,197.58,87.567241238662
2016-12-16,45.468792021475,757.77,89.889069687402,,60.945230690378,124.22,202.49,87.84663941183
2016-12-19,44.993404956123,766.0,90.015291107357,,62.236526107895,125.45,202.73,87.114423509735
2016-12-20,45.76590893732,771.22,91.597913526783,,62.158265779561,125.12,208.79,87.124057929499
2016-12-21,45.597542685008,770.6,91.093027846966,,62.158265779561,126.5,207.7,86.979541633033
2016-12-22,45.528215404644,766.34,91.38430804686,,62.168048320603,125.58,208.45,87.547972399133
2016-12-23,45.756005040126,760.59,91.57849484679,,61.864789548307,125.59,213.34,87.393821682903
2016-12-27,46.063025853165,771.4,91.801809666709,,61.903919712474,128.35,219.53,87.43235936196
2016-12-28,45.280617974774,772.13,90.442502067202,,61.620226022262,125.89,219.74,86.998810472562
2016-12-29,45.332118240187,765.15,90.578432827152,,61.532183152886,125.33,214.68,87.046982571384
2016-12-30,45.25265791023,749.87,90.044419127346,,60.78871003371,123.8,213.69,86.960272793505
2017-01-03,46.176384245975,753.67,91.258086626906,,61.219141839549,127.49,216.99,87.567241238662
2017-01-04,46.782269261893,757.18,90.850294347054,,60.945230690378,129.41,226.99,86.603799262222
2017-01-05,46.226046952197,780.45,90.296861967255,,60.945230690378,131.81,226.75,85.312787013792
2017-01-06,47.666265432659,795.99,90.33569932724,,61.473487906635,131.07,229.01,85.26461491497
2017-01-09,47.815253551328,796.92,89.685173547476,,61.277837085799,130.95,231.28,83.857989629367
2017-01-10,47.775523386349,795.9,91.102737186962,,61.258272003716,129.89,229.87,82.788569035518
2017-01-11,48.917765629474,799.02,91.898903066674,,61.815876843098,130.5,229.73,83.636397974785
2017-01-12,48.192690118621,813.64,91.258086626906,,61.248489462674,129.18,229.59,83.183580245858
2017-01-13,48.361543319779,817.14,91.733844286733,,61.33653233205,133.7,237.75,83.193214665623
2017-01-17,47.99403929373,809.72,90.850294347054,,61.17022913434,132.89,235.58,84.166291061828
2017-01-18,47.924511505018,807.48,91.364889366867,,61.140881511214,133.26,238.36,83.125773727272
2017-01-19,47.318626489099,809.04,91.413836591429,,60.945230690378,138.41,243.76,81.63243866379
2017-01-20,47.29876140661,808.33,92.58856998091,,61.375662496217,138.6,244.73,82.75003135646
2017-01-23,47.070312957985,817.88,92.471096641962,,61.590878399137,137.39,248.92,81.863664738135
2017-01-24,47.030582793007,822.44,94.213617836358,,62.138700697477,140.11,254.61,81.979277775308
2017-01-25,48.083432164931,836.52,96.083401814615,,62.295221354146,139.52,254.47,82.220138269418
2017-01-26,47.845051175061,839.15,95.172983437767,,62.872391275612,138.96,252.51,82.470633183293
2017-01-27,48.3218131548,835.77,96.905715187252,,64.349554972923,142.45,252.95,82.383923405413
2017-01-30,47.348424112833,830.38,94.752037306537,,63.713689805206,141.22,250.63,81.757686120727
2017-01-31,48.639654474626,823.48,93.645830031442,,63.2441278352,140.71,251.93,80.82314740358
2017-02-01,48.927698170719,832.35,93.107410561264,,62.197395943728,140.78,249.24,79.907877525961
2017-02-02,48.570126685914,839.95,91.79562494301,,61.796311761014,139.2,251.55,80.399232933946
2017-02-03,49.046888665653,810.2,91.315942142306,,62.295221354146,140.25,251.33,80.485942711826
2017-02-06,48.937630711963,807.64,90.9145749009,,62.256091189979,140.97,257.77,80.264351057244
2017-02-07,49.305134738012,812.5,91.345310477043,,62.050657828101,144.0,257.48,80.466673872297
2017-02-08,49.593178434104,819.71,90.953732680549,,61.962614958725,144.74,262.08,79.941701009049
2017-02-09,50.129535661311,821.36,91.981624396345,,62.666957913734,144.14,269.2,80.294904400841
2017-02-10,50.020277707621,827.46,94.282143950744,,62.608262667483,144.82,269.23,80.962066363116
2017-02-13,50.179198367534,836.53,96.426032386547,,63.312605622493,143.2,280.6,81.433004218839
2017-02-14,50.050075331354,836.39,96.024665145141,,63.547386607496,140.82,280.98,81.256402522943
2017-02-15,51.271777904436,842.7,96.935083521989,,63.508020098834,142.27,279.76,81.589983504081
2017-02-16,50.49703968736,844.14,96.191085708651,,63.498178471668,142.01,268.95,80.746219845909
2017-02-17,51.28171044568,845.07,96.768662958479,,63.596594743323,142.22,272.23,80.216414758221
2017-02-21,51.003599290832,856.44,96.034454590053,,63.468653590172,142.6,277.39,80.343960427479
2017-02-22,50.993666749588,855.61,96.132349039177,,63.340712437021,143.86,273.51,79.402084716032
2017-02-23,51.122789785767,852.19,93.538146137407,,63.596594743323,142.78,255.99,80.236037168876
2017-02-24,51.39096839937,845.24,93.46962002302,,63.596594743323,143.25,257.0,79.549252795946
2017-02-27,51.311508069414,848.64,95.388351225839,,63.212771283869,143.41,246.23,80.000568241014
2017-02-28,50.95393658461,845.04,94.624774522676,,62.966730604732,142.13,249.99,79.784721723808
2017-03-01,51.688944636707,853.08,96.504347945846,0.1551,63.911526812618,142.65,250.02,81.452626629495
2017-03-02,51.033396914566,848.91,92.373202192838,0.1551,62.996255486229,139.53,250.48,81.727340378667
2017-03-03,51.62934938924,849.88,93.117200006176,0.1551,63.2324545382,139.14,251.57,80.903199131151
2017-03-06,50.904273878387,846.61,93.645830031442,0.1551,63.252137792531,141.94,251.21,81.266213728271
2017-03-07,50.864543713408,846.02,93.910145044076,0.1551,63.380078945682,141.43,248.59,80.962066363116
2017-03-08,51.0631945383,850.5,91.266994917744,0.1551,63.960734948446,140.32,246.87,79.500196769308
2017-03-09,51.083059620789,853.0,89.465737053873,0.1551,63.704852642143,140.53,244.9,80.128113910273
2017-03-10,51.798202590397,852.46,90.366365985809,0.1551,63.901685185453,140.89,243.69,80.069246678307
2017-03-13,52.096178827734,854.59,90.689417667916,0.1551,63.685169387812,143.52,246.17,79.882833777083
2017-03-14,51.857797837865,852.53,89.925840964753,0.1551,63.389920572848,143.19,258.0,79.460951947998
2017-03-15,53.735048133087,852.97,91.394257701604,0.1551,63.724535896474,145.25,255.73,80.451883686082
2017-03-16,52.692131302408,853.42,90.894996011075,0.1551,63.616277997654,144.39,262.05,80.520562123375
2017-03-17,52.950377374767,852.31,90.953732680549,0.1551,63.84263542246,145.11,261.5,80.451883686082
2017-03-20,52.791456714854,856.97,93.391304463722,0.1551,63.901685185453,145.83,261.92,80.451883686082
2017-03-21,52.30476219387,843.2,90.483839324757,0.1551,63.193088029538,142.42,250.68,80.285093195514
2017-03-22,52.771591632365,848.06,90.483839324757,0.1551,64.000101457108,142.65,255.01,80.216414758221
2017-03-23,52.821254338587,847.38,90.28805042651,0.1551,63.84263542246,141.84,254.78,80.314526811496
2017-03-24,52.721928926142,845.61,90.209734867211,0.1551,63.95089332128,142.02,263.16,79.696420875859
2017-03-27,52.880849586055,846.82,89.583210392821,0.1551,64.068992847266,144.06,270.22,79.716043286515
2017-03-28,53.079500410946,856.0,90.992890460198,0.1551,64.25598376341,145.17,277.45,80.294904400841
2017-03-29,52.76165909112,874.32,90.904785455987,0.1551,64.433133052389,146.47,277.38,80.471506096737
2017-03-30,52.960309916011,876.34,91.257205472831,0.1551,64.66933210436,148.06,277.92,82.119788591769
2017-03-31,52.644455104434,886.54,90.806891006864,0.1551,64.816956511842,147.81,278.3,80.46169489141
2017-04-03,52.973047315224,891.51,90.327208206159,0.1551,64.511866069713,146.92,298.52,80.520562123375
2017-04-04,52.395521611412,906.83,92.148044959854,0.1551,64.689015358691,145.5,303.7,80.814898283202
2017-04-05,52.4851376689,909.28,92.25572885389,0.1551,64.521707696878,143.62,295.0,80.971877568444
2017-04-06,52.92326061662,898.28,93.80246115004,0.1551,64.689015358691,143.74,298.7,81.442815424167
2017-04-07,52.614583085271,894.88,93.50877780267,0.1551,64.639807222864,143.11,302.54,81.197535290978
2017-04-10,52.495095008621,907.04,95.094667878469,0.1551,64.492182815382,143.85,312.39,81.560549888098
2017-04-11,52.604625745551,902.36,95.055510098819,16.1,64.442974679554,144.35,308.71,81.276024933598
2017-04-12,52.325820233365,896.23,92.862674438455,15.4,64.196934000417,143.83,296.84,81.403570602857
2017-04-13,52.106758759505,884.67,91.139732133883,15.36,63.921368439784,142.92,304.0,80.147736320928
2017-04-17,53.231938147968,901.99,92.157834404767,15.18,64.442974679554,147.25,301.44,80.039813062324
2017-04-18,52.803772539969,903.78,92.402570527575,14.5,64.354400035065,143.36,300.25,79.519819179963
2017-04-19,52.843601898852,899.2,91.50194159564,14.2,64.009943084273,139.76,305.52,78.970391681619
2017-04-20,52.903345937178,902.06,93.420672798459,14.3,64.462657933885,141.18,302.51,79.480574358653
